route_distance_km,schedule_overlap_days,capacity_ratio,semantic_similarity,match_berhasil
81.51,3.0,0.1905,0.0,0
24.13,0.0,0.9206,0.0,0
105.32,1.0,0.381,0.0,0
13.57,0.0,0.8889,0.0,0
81.51,2.0,0.4921,0.0,0
22.3,0.0,0.0952,0.0,0
13.57,0.0,1.3175,0.0,0
105.32,0.0,1.1429,0.0689,0
62.61,0.0,1.8571,0.0,0
956.57,0.0,0.9048,0.0,0
0.0,1.0,1.0635,0.0,0
0.0,0.0,0.127,0.3675,0
0.0,0.0,0.1587,0.0,0
0.7,2.0,1.4286,0.0,0
0.7,0.0,0.5873,0.0,0
196.54,1.0,0.7302,0.445,0
0.0,0.0,0.381,0.0608,0
23.87,0.0,1.1429,0.0,0
1416.89,0.0,0.3175,0.0,0
0.0,0.0,1.0476,0.1296,0
1416.89,1.0,0.1905,0.0554,0
196.54,0.0,1.9048,0.0,0
13.57,0.0,0.3175,0.0,0
13.57,0.0,1.2698,0.0,0
23.87,3.0,0.8571,0.0,0
0.0,0.0,0.254,0.0,0
71.54,0.0,1.1429,0.0,0
0.0,3.0,0.3651,0.436,1
62.61,0.0,1.5556,0.0547,0
1416.89,1.0,1.7619,0.1296,0
0.7,0.0,0.254,0.8392,0
62.61,2.0,0.2381,0.7144,1
105.32,0.0,0.3492,0.0,0
62.61,1.0,0.2698,0.0,0
0.0,1.0,1.4762,0.0,0
62.61,0.0,0.1746,0.0,0
0.0,1.0,0.1111,0.0,0
81.51,0.0,0.9206,0.0611,0
13.57,1.0,1.1587,0.0,0
81.51,3.0,1.0476,0.1022,0
62.61,0.0,0.3968,0.0,0
0.0,0.0,0.9048,0.0,0
22.3,0.0,0.5873,0.0532,0
22.3,0.0,1.254,0.0,0
0.7,0.0,1.6508,0.0,0
71.54,2.0,0.3968,0.0,0
62.61,0.0,1.3175,0.3675,0
0.0,0.0,1.746,0.3599,0
62.61,0.0,0.6825,0.0,0
196.54,0.0,0.6508,0.0,0
13.57,2.0,0.2698,0.0595,0
105.32,1.0,0.1746,0.0,0
24.13,4.0,0.5079,0.0,0
1416.89,3.0,0.7778,0.0,0
1416.89,1.0,1.0952,0.0,0
956.57,1.0,0.3492,0.0,0
23.87,0.0,0.7619,0.0,0
0.0,0.0,1.5873,0.1033,0
13.57,0.0,1.0794,0.0,0
23.87,0.0,0.9206,0.0,0
105.32,0.0,0.7302,0.0,0
0.0,1.0,1.2381,0.0,0
62.61,0.0,1.4921,0.0,0
43.32,3.0,1.0317,0.8551,0
956.57,1.0,0.5079,0.0,0
43.32,2.0,0.4286,0.0603,0
23.87,2.0,0.7778,0.0,0
62.61,0.0,1.1746,0.0,0
81.51,2.0,0.2063,0.0,0
62.61,0.0,1.8095,0.0,0
62.61,0.0,0.873,0.1169,0
24.13,0.0,1.4444,0.0,0
0.0,1.0,1.8254,0.0,0
71.54,2.0,1.2857,0.0,0
0.7,1.0,0.6032,0.5046,1
775.0,3.0,0.619,0.0,0
0.0,2.0,0.3333,0.0,0
71.54,0.0,1.381,0.0,0
1416.89,0.0,0.1746,0.0584,0
62.61,0.0,0.2222,0.0,0
81.51,0.0,0.9206,0.7144,0
105.32,0.0,1.1905,0.0584,0
0.0,0.0,1.2381,0.0,0
22.3,4.0,0.619,0.0,0
13.57,1.0,0.746,0.0,0
62.61,1.0,0.5238,0.7274,1
0.7,0.0,1.8413,0.0,0
23.87,0.0,0.619,0.0,0
24.13,1.0,1.6667,0.0,0
22.3,1.0,1.0635,0.0,0
62.61,0.0,1.0952,0.0,0
81.51,4.0,0.6825,0.0,0
105.32,2.0,0.6349,0.0,0
1416.89,0.0,1.8571,0.0,0
956.57,0.0,0.5079,0.0,0
0.7,0.0,0.3016,0.0,0
62.61,2.0,1.0952,0.0,0
0.0,0.0,1.5238,0.0,0
24.13,2.0,2.0317,0.0,0
23.87,2.0,1.7619,0.0,0
23.87,0.0,0.4921,0.0,0
13.57,3.0,1.6667,0.1033,0
426.48,0.0,0.6032,0.0,0
0.0,1.0,1.7778,0.0584,0
13.57,1.0,1.7778,0.0,0
0.0,0.0,0.4286,0.0577,0
1416.89,3.0,0.254,0.0,0
0.0,1.0,0.4127,0.7939,1
22.3,1.0,0.4286,0.3874,1
71.54,3.0,0.6349,0.0,0
426.48,1.0,1.8254,0.0,0
775.0,2.0,1.5873,0.0,0
426.48,0.0,0.1905,0.8109,0
0.7,0.0,0.9683,0.0,0
71.54,1.0,1.1905,0.0,0
23.87,1.0,0.127,0.705,1
196.54,0.0,0.3333,0.0,0
62.61,1.0,1.0635,0.0,0
71.54,0.0,2.0952,0.0,0
0.0,0.0,0.5873,0.0,0
24.13,0.0,0.8889,0.0,0
24.87,4.0,1.1807,0.0,0
55.59,0.0,0.3614,0.0,0
269.98,0.0,0.3976,0.5387,0
0.0,3.0,0.0964,0.0,0
36.54,0.0,0.8675,0.0,0
41.17,1.0,0.6265,0.0,0
0.0,0.0,0.241,0.2509,1
21.98,2.0,0.5422,0.7322,1
21.98,0.0,0.8313,0.0,0
269.98,2.0,0.1325,0.1038,0
196.45,2.0,0.6386,0.4295,0
55.59,0.0,0.8675,0.1022,0
24.87,0.0,0.3614,0.0603,0
0.0,1.0,0.3976,0.2539,1
426.41,0.0,0.988,0.8392,0
269.98,2.0,0.1325,0.0,0
0.0,0.0,0.6145,0.7144,0
55.59,1.0,0.1205,0.0,0
23.85,0.0,0.9036,0.7274,1
41.17,0.0,1.012,0.0598,0
196.45,3.0,0.494,0.5292,0
21.98,0.0,1.0964,0.0,0
24.87,0.0,0.9036,0.0,0
269.98,0.0,0.9759,0.1296,0
250.65,2.0,1.4217,0.0,0
0.0,3.0,1.012,0.5246,0
41.17,0.0,0.2289,0.0611,0
86.18,0.0,0.759,0.1023,0
956.36,0.0,1.1928,0.0,0
21.98,2.0,0.5542,0.7995,1
55.59,1.0,0.5422,0.6443,1
1416.57,1.0,0.1325,0.0,0
956.36,1.0,0.0964,0.3098,0
2.94,0.0,0.6867,0.0,0
21.98,1.0,0.1325,0.2509,1
250.65,1.0,0.3253,0.5246,0
1043.87,0.0,0.5783,0.0,0
956.36,1.0,0.2289,0.0,0
269.98,0.0,0.2048,0.0,0
86.18,1.0,0.4337,0.0,0
250.65,3.0,1.2771,0.0,0
0.0,2.0,0.7349,0.0,0
21.98,3.0,1.0723,0.5292,0
23.85,0.0,0.3614,0.3385,0
36.54,0.0,0.2289,0.8109,1
956.36,1.0,0.4578,0.0,0
2.94,0.0,1.2651,0.0,0
55.59,0.0,0.4096,0.1246,0
36.54,0.0,0.4819,0.1169,0
24.87,0.0,1.253,0.0,0
0.0,0.0,0.3976,0.0,0
21.98,1.0,0.494,0.1246,1
196.45,0.0,0.2651,0.0,0
21.98,0.0,1.0602,0.0,0
21.98,2.0,1.2892,0.2937,0
36.54,3.0,1.0602,0.0,0
250.65,2.0,0.506,0.1038,0
1043.87,0.0,1.253,0.0,0
21.98,1.0,0.2169,0.1077,1
1043.87,0.0,0.9277,0.0,0
0.0,2.0,0.2289,0.0,0
55.59,1.0,0.1446,0.5414,1
269.98,1.0,1.2169,0.0,0
2.94,1.0,0.6386,0.2545,1
24.87,0.0,0.241,0.0,0
956.36,4.0,0.506,0.0,0
55.59,1.0,1.1325,0.2888,0
1043.87,4.0,1.253,0.5292,0
426.41,0.0,0.4578,0.238,0
250.65,3.0,0.1446,0.2396,0
24.87,1.0,0.6988,0.0,0
0.0,1.0,0.2892,0.0,0
86.18,0.0,0.6747,0.0,0
250.65,2.0,0.3735,0.0,0
21.98,0.0,0.0723,0.105,0
86.18,0.0,1.0,0.2509,0
0.0,0.0,0.8675,0.0689,0
36.54,1.0,1.4096,0.0,0
956.36,0.0,0.6867,0.0,0
269.98,2.0,0.8072,0.552,0
269.98,0.0,0.0964,0.3675,0
269.98,0.0,0.1205,0.0,0
2.94,2.0,1.0843,0.0,0
2.94,1.0,0.4458,0.286,1
196.45,1.0,0.5542,0.445,0
269.98,1.0,0.2892,0.5995,0
23.85,0.0,0.8675,0.2422,0
1416.57,0.0,0.241,0.0,0
0.0,0.0,0.7952,0.1296,0
1416.57,1.0,0.1446,0.0554,0
196.45,0.0,1.4458,0.1023,0
86.18,0.0,0.241,0.2574,1
86.18,0.0,0.9639,0.2422,1
23.85,4.0,0.6506,0.0,0
269.98,0.0,0.1928,0.2639,0
55.59,0.0,0.8675,0.565,0
0.0,3.0,0.2771,0.436,1
36.54,0.0,1.1807,0.6798,0
1416.57,1.0,1.3373,0.1296,0
2.94,0.0,0.1928,0.8392,0
36.54,3.0,0.1807,0.7144,1
0.0,0.0,0.2651,0.0,0
36.54,1.0,0.2048,0.0,0
0.0,1.0,1.1205,0.0,0
36.54,0.0,0.1325,0.3234,1
269.98,1.0,0.0843,0.0,0
250.65,0.0,0.6988,0.0611,0
86.18,1.0,0.8795,0.0,0
250.65,3.0,0.7952,0.1022,0
36.54,0.0,0.3012,0.0,0
0.0,0.0,0.6867,0.3145,0
21.98,0.0,0.4458,0.5246,1
21.98,0.0,0.9518,0.0,0
2.94,0.0,1.253,0.0,0
55.59,3.0,0.3012,0.3069,1
36.54,0.0,1.0,0.3675,0
269.98,0.0,1.3253,0.3599,0
36.54,0.0,0.5181,0.0,0
196.45,0.0,0.494,0.0,0
86.18,2.0,0.2048,0.0595,0
0.0,0.0,0.1325,0.0,0
24.87,4.0,0.3855,0.0,0
1416.57,2.0,0.5904,0.1038,0
1416.57,0.0,0.8313,0.0,0
956.36,1.0,0.2651,0.0,0
23.85,0.0,0.5783,0.0,0
0.0,0.0,1.2048,0.1033,0
86.18,0.0,0.8193,0.0,0
23.85,0.0,0.6988,0.0,0
0.0,0.0,0.5542,0.0,0
0.0,1.0,0.9398,0.0,0
36.54,0.0,1.1325,0.0,0
41.17,2.0,0.7831,0.8551,1
956.36,1.0,0.3855,0.3035,0
41.17,1.0,0.3253,0.0603,0
23.85,3.0,0.5904,0.0,0
36.54,0.0,0.8916,0.238,0
250.65,2.0,0.1566,0.546,0
36.54,0.0,1.3735,0.0,0
36.54,0.0,0.6627,0.1169,0
24.87,0.0,1.0964,0.3069,0
0.0,0.0,1.3855,0.0,0
55.59,2.0,0.9759,0.0,0
2.94,1.0,0.4578,0.5046,1
1043.87,3.0,0.4699,0.2455,0
269.98,1.0,0.253,0.0,0
55.59,0.0,1.0482,0.546,0
1416.57,0.0,0.1325,0.0584,0
36.54,0.0,0.1687,0.0,0
250.65,0.0,0.6988,0.7144,0
0.0,0.0,0.9036,0.0584,0
0.0,0.0,0.9398,0.0,0
21.98,4.0,0.4699,0.0,0
86.18,1.0,0.5663,0.0,0
36.54,2.0,0.3976,0.7274,1
2.94,0.0,1.3976,0.0,0
23.85,0.0,0.4699,0.1023,0
24.87,0.0,1.2651,0.3038,0
21.98,1.0,0.8072,0.0,0
36.54,0.0,0.8313,0.0,0
250.65,3.0,0.5181,0.0,0
0.0,2.0,0.4819,0.0,0
1416.57,0.0,1.4096,0.331,0
956.36,1.0,0.3855,0.0,0
2.94,1.0,0.2289,0.0,0
36.54,3.0,0.8313,0.3385,1
269.98,0.0,1.1566,0.3035,0
24.87,1.0,1.5422,0.0,0
23.85,2.0,1.3373,0.2545,0
23.85,0.0,0.3735,0.0,0
86.18,3.0,1.2651,0.1033,0
426.41,0.0,0.4578,0.0,0
269.98,1.0,1.3494,0.0584,0
86.18,1.0,1.3494,0.0,0
269.98,0.0,0.3253,0.0577,0
1416.57,3.0,0.1928,0.3179,0
269.98,2.0,0.3133,0.7939,0
21.98,1.0,0.3253,0.3874,1
55.59,3.0,0.4819,0.0,0
426.41,1.0,1.3855,0.0,0
1043.87,3.0,1.2048,0.3234,0
426.41,0.0,0.1446,0.8109,0
2.94,0.0,0.7349,0.565,0
55.59,1.0,0.9036,0.0,0
23.85,1.0,0.0964,0.705,1
196.45,0.0,0.253,0.0,0
36.54,2.0,0.8072,0.3038,1
55.59,0.0,1.5904,0.0,0
269.98,1.0,0.4458,0.0,0
24.87,0.0,0.6747,0.0,0
197.79,1.0,0.8909,0.0,0
465.05,0.0,0.2727,0.0,0
664.48,2.0,0.3,0.5387,0
428.38,3.0,0.0727,0.0,0
116.46,0.0,0.6545,0.0,0
43.45,1.0,0.4727,0.0,0
0.0,1.0,0.1818,0.2509,1
22.3,0.0,0.4091,0.1292,0
22.3,0.0,0.6273,0.0,0
664.48,0.0,0.1,0.0,0
0.0,3.0,0.4818,0.0662,0
465.05,0.0,0.6545,0.5806,0
197.79,0.0,0.2727,0.0,0
428.38,1.0,0.3,0.2539,0
274.95,0.0,0.7455,0.0674,0
664.48,2.0,0.1,0.0,0
0.0,0.0,0.4636,0.1261,0
465.05,0.0,0.0909,0.0,0
7.85,0.0,0.6818,0.1284,0
43.45,0.0,0.7636,0.0,0
0.0,2.0,0.3727,0.5292,1
22.3,0.0,0.8273,0.0,0
197.79,0.0,0.6818,0.0,0
664.48,2.0,0.7364,0.7396,0
670.31,0.0,1.0727,0.0,0
428.38,0.0,0.7636,0.0,0
43.45,2.0,0.1727,0.0,0
404.4,1.0,0.5727,0.0,0
781.58,0.0,0.9,0.0,0
22.3,0.0,0.4182,0.7995,0
465.05,2.0,0.4091,0.6443,0
1239.14,3.0,0.1,0.0,0
781.58,2.0,0.0727,0.0,0
14.77,2.0,0.5182,0.0,0
22.3,3.0,0.1,0.2509,1
670.31,2.0,0.2455,0.0,0
1399.01,0.0,0.4364,0.0,0
781.58,0.0,0.1727,0.0,0
664.48,0.0,0.1545,0.0,0
404.4,0.0,0.3273,0.5842,0
670.31,0.0,0.9636,0.0,0
428.38,3.0,0.5545,0.0,0
22.3,3.0,0.8091,0.5292,1
7.85,3.0,0.2727,0.0,0
116.46,2.0,0.1727,0.0652,0
781.58,1.0,0.3455,0.0,0
14.77,0.0,0.9545,0.0,0
465.05,3.0,0.3091,0.0,0
116.46,0.0,0.3636,0.6639,0
197.79,0.0,0.9455,0.0,0
0.0,0.0,0.3,0.0,0
22.3,0.0,0.3727,0.0,0
0.0,0.0,0.2,0.0,0
22.3,3.0,0.8,0.0,0
22.3,3.0,0.9727,0.0,0
116.46,1.0,0.8,0.0,0
670.31,1.0,0.3818,0.0,0
1399.01,3.0,0.9455,0.0,0
22.3,1.0,0.1636,0.0,0
1399.01,1.0,0.7,0.0,0
0.0,0.0,0.1727,0.0,0
465.05,1.0,0.1091,0.0,0
664.48,0.0,0.9182,0.0,0
14.77,0.0,0.4818,0.2545,0
197.79,2.0,0.1818,0.0,0
781.58,0.0,0.3818,0.0,0
465.05,0.0,0.8545,0.2888,0
1399.01,3.0,0.9455,0.5292,0
274.95,1.0,0.3455,0.238,0
670.31,0.0,0.1091,0.2396,0
197.79,1.0,0.5273,0.0,0
428.38,0.0,0.2182,0.0,0
404.4,0.0,0.5091,0.0,0
670.31,0.0,0.2818,0.0,0
22.3,1.0,0.0545,0.0,0
404.4,1.0,0.7545,0.2509,0
428.38,0.0,0.6545,0.0,0
116.46,2.0,1.0636,0.0,0
781.58,0.0,0.5182,0.0,0
664.48,3.0,0.6091,0.552,0
664.48,0.0,0.0727,0.0649,0
664.48,0.0,0.0909,0.0,0
14.77,0.0,0.8182,0.0,0
14.77,1.0,0.3364,0.0,0
0.0,1.0,0.4182,0.0686,0
664.48,1.0,0.2182,0.0,0
7.85,0.0,0.6545,0.2422,0
1239.14,0.0,0.1818,0.0,0
0.0,0.0,0.6,0.7396,0
1239.14,1.0,0.1091,0.3577,0
0.0,0.0,1.0909,0.0,0
404.4,1.0,0.1818,0.2574,0
404.4,4.0,0.7273,0.2422,0
7.85,3.0,0.4909,0.0,0
664.48,1.0,0.1455,0.2639,0
465.05,2.0,0.6545,0.565,0
0.0,1.0,0.2091,0.0672,0
116.46,1.0,0.8909,0.6798,1
1239.14,0.0,1.0091,0.7396,0
14.77,0.0,0.1455,0.0674,0
116.46,3.0,0.1364,0.1261,0
428.38,0.0,0.2,0.0,0
116.46,1.0,0.1545,0.0,0
0.0,1.0,0.8455,0.0,0
116.46,1.0,0.1,0.0,0
664.48,1.0,0.0636,0.0,0
670.31,0.0,0.5273,0.0,0
404.4,1.0,0.6636,0.0,0
670.31,0.0,0.6,0.5806,0
116.46,0.0,0.2273,0.0,0
0.0,0.0,0.5182,0.0,0
22.3,1.0,0.3364,0.0,0
22.3,1.0,0.7182,0.0,0
14.77,1.0,0.9455,0.0,0
465.05,3.0,0.2273,0.0,0
116.46,0.0,0.7545,0.0649,0
664.48,0.0,1.0,0.0635,0
116.46,0.0,0.3909,0.0,0
0.0,1.0,0.3727,0.0,0
404.4,0.0,0.1545,0.3838,0
428.38,0.0,0.1,0.0,0
197.79,0.0,0.2909,0.0,0
1239.14,0.0,0.4455,0.0,0
1239.14,0.0,0.6273,0.0,0
781.58,0.0,0.2,0.6511,0
7.85,3.0,0.4364,0.0,0
0.0,0.0,0.9091,0.5868,0
404.4,0.0,0.6182,0.0,0
7.85,0.0,0.5273,0.0,0
428.38,0.0,0.4182,0.5568,0
0.0,1.0,0.7091,0.0,0
116.46,0.0,0.8545,0.0,0
43.45,0.0,0.5909,0.0687,0
781.58,0.0,0.2909,0.0,0
43.45,0.0,0.2455,0.3888,0
7.85,4.0,0.4455,0.0,0
116.46,2.0,0.6727,0.238,1
670.31,2.0,0.1182,0.546,0
116.46,0.0,1.0364,0.0,0
116.46,0.0,0.5,0.6639,0
197.79,0.0,0.8273,0.0,0
0.0,0.0,1.0455,0.0,0
465.05,2.0,0.7364,0.0,0
14.77,0.0,0.3455,0.0778,0
1399.01,2.0,0.3545,0.2455,0
664.48,0.0,0.1909,0.0,0
465.05,2.0,0.7909,0.546,0
1239.14,0.0,0.1,0.3769,0
116.46,0.0,0.1273,0.0,0
670.31,0.0,0.5273,0.1261,0
428.38,0.0,0.6818,0.3769,0
0.0,0.0,0.7091,0.0,0
22.3,2.0,0.3545,0.0,0
404.4,0.0,0.4273,0.0,0
116.46,2.0,0.3,0.1284,0
14.77,0.0,1.0545,0.0,0
7.85,0.0,0.3545,0.0,0
197.79,0.0,0.9545,0.3038,0
22.3,1.0,0.6091,0.0,0
116.46,0.0,0.6273,0.0,0
670.31,0.0,0.3909,0.0,0
428.38,1.0,0.3636,0.0,0
1239.14,0.0,1.0636,0.0,0
781.58,3.0,0.2909,0.0,0
14.77,3.0,0.1727,0.0,0
116.46,3.0,0.6273,0.0,0
664.48,3.0,0.8727,0.0,0
197.79,0.0,1.1636,0.0,0
7.85,0.0,1.0091,0.2545,0
7.85,0.0,0.2818,0.0,0
404.4,0.0,0.9545,0.5868,0
274.95,3.0,0.3455,0.0,0
664.48,0.0,1.0182,0.3769,0
404.4,0.0,1.0182,0.0,0
664.48,2.0,0.2455,0.3723,0
1239.14,0.0,0.1455,0.0,0
664.48,4.0,0.2364,0.0638,0
22.3,0.0,0.2455,0.0684,0
465.05,0.0,0.3636,0.0,0
274.95,0.0,1.0455,0.0,0
1399.01,4.0,0.9091,0.0,0
274.95,0.0,0.1091,0.0652,0
14.77,2.0,0.5545,0.565,1
465.05,0.0,0.6818,0.0,0
7.85,1.0,0.0727,0.1244,0
0.0,0.0,0.1909,0.0,0
116.46,4.0,0.6091,0.3038,1
465.05,0.0,1.2,0.0,0
664.48,4.0,0.3364,0.0,0
197.79,0.0,0.5091,0.0,0
207.6,2.0,0.5444,0.0,0
60.77,0.0,0.1667,0.0,0
0.0,0.0,0.1833,0.0,0
92.2,0.0,0.0444,0.0,0
309.08,0.0,0.4,0.0,0
400.97,0.0,0.2889,0.0,0
403.4,0.0,0.1111,0.0,0
405.05,2.0,0.25,0.1292,0
405.05,2.0,0.3833,0.0,0
0.0,3.0,0.0611,0.0,0
595.1,0.0,0.2944,0.0662,0
60.77,1.0,0.4,0.5806,1
207.6,0.0,0.1667,0.0,0
92.2,0.0,0.1833,0.0,0
765.29,0.0,0.4556,0.0674,0
0.0,0.0,0.0611,0.1978,0
403.4,0.0,0.2833,0.1261,0
60.77,0.0,0.0556,0.0,0
427.19,4.0,0.4167,0.1284,0
400.97,2.0,0.4667,0.0,0
595.1,0.0,0.2278,0.0,0
405.05,2.0,0.5056,0.4201,0
207.6,0.0,0.4167,0.0,0
0.0,0.0,0.45,0.7396,0
81.44,1.0,0.6556,0.0,0
92.2,4.0,0.4667,0.0,0
400.97,0.0,0.1056,0.0,0
0.0,0.0,0.35,0.0,0
1293.74,0.0,0.55,0.0,0
405.05,2.0,0.2556,0.0,0
60.77,0.0,0.25,0.0,0
1750.85,0.0,0.0611,0.0,0
1293.74,0.0,0.0444,0.0,0
388.67,0.0,0.3167,0.0,0
405.05,0.0,0.0611,0.0,0
81.44,0.0,0.15,0.0,0
774.43,1.0,0.2667,0.0,0
1293.74,1.0,0.1056,0.0,0
0.0,2.0,0.0944,0.0,0
0.0,4.0,0.2,0.5842,1
81.44,2.0,0.5889,0.0,0
92.2,0.0,0.3389,0.0,0
405.05,0.0,0.4944,0.0,0
427.19,0.0,0.1667,0.0,0
309.08,0.0,0.1056,0.0652,0
1293.74,0.0,0.2111,0.0,0
388.67,0.0,0.5833,0.0,0
60.77,0.0,0.1889,0.0,0
309.08,0.0,0.2222,0.6639,0
207.6,0.0,0.5778,0.2054,0
403.4,2.0,0.1833,0.0,0
405.05,1.0,0.2278,0.0,0
595.1,0.0,0.1222,0.2091,0
405.05,0.0,0.4889,0.0,0
405.05,0.0,0.5944,0.0,0
309.08,1.0,0.4889,0.0,0
81.44,0.0,0.2333,0.0,0
774.43,0.0,0.5778,0.2091,0
405.05,0.0,0.1,0.0,0
774.43,0.0,0.4278,0.2,0
403.4,2.0,0.1056,0.0,0
60.77,0.0,0.0667,0.0,0
0.0,4.0,0.5611,0.0,0
388.67,2.0,0.2944,0.0,0
207.6,0.0,0.1111,0.0,0
1293.74,3.0,0.2333,0.0,0
60.77,0.0,0.5222,0.0,0
774.43,0.0,0.5778,0.0,0
765.29,0.0,0.2111,0.0,0
81.44,3.0,0.0667,0.0,0
207.6,0.0,0.3222,0.0,0
92.2,1.0,0.1333,0.0,0
0.0,1.0,0.3111,0.0,0
81.44,1.0,0.1722,0.0,0
405.05,0.0,0.0333,0.0,0
0.0,0.0,0.4611,0.0,0
92.2,1.0,0.4,0.0,0
309.08,0.0,0.65,0.0,0
1293.74,0.0,0.3167,0.0,0
0.0,0.0,0.3722,0.0,0
0.0,0.0,0.0444,0.0649,0
0.0,0.0,0.0556,0.0,0
388.67,2.0,0.5,0.2017,0
388.67,0.0,0.2056,0.0,0
595.1,0.0,0.2556,0.0686,0
0.0,0.0,0.1333,0.0,0
427.19,2.0,0.4,0.0,0
1750.85,0.0,0.1111,0.0,0
403.4,1.0,0.3667,0.7396,0
1750.85,0.0,0.0667,0.3577,0
595.1,1.0,0.6667,0.0,0
0.0,0.0,0.1111,0.0,0
0.0,0.0,0.4444,0.0,0
427.19,0.0,0.3,0.2111,0
0.0,0.0,0.0889,0.0,0
60.77,0.0,0.4,0.0,0
403.4,1.0,0.1278,0.0672,0
309.08,0.0,0.5444,0.0,0
1750.85,1.0,0.6167,0.7396,0
388.67,2.0,0.0889,0.0674,0
309.08,0.0,0.0833,0.1261,0
92.2,2.0,0.1222,0.0,0
309.08,0.0,0.0944,0.0,0
403.4,0.0,0.5167,0.0,0
309.08,0.0,0.0611,0.0,0
0.0,0.0,0.0389,0.6005,0
81.44,1.0,0.3222,0.0,0
0.0,0.0,0.4056,0.5613,0
81.44,3.0,0.3667,0.5806,1
309.08,0.0,0.1389,0.0,0
403.4,0.0,0.3167,0.0,0
405.05,0.0,0.2056,0.0,0
405.05,0.0,0.4389,0.0,0
388.67,0.0,0.5778,0.0,0
60.77,0.0,0.1389,0.0,0
309.08,0.0,0.4611,0.0649,0
0.0,0.0,0.6111,0.0635,0
309.08,0.0,0.2389,0.0,0
595.1,0.0,0.2278,0.4201,0
0.0,2.0,0.0944,0.3838,1
92.2,1.0,0.0611,0.0,0
207.6,3.0,0.1778,0.0,0
1750.85,3.0,0.2722,0.0,0
1750.85,3.0,0.3833,0.0,0
1293.74,1.0,0.1222,0.6511,0
427.19,0.0,0.2667,0.0,0
403.4,3.0,0.5556,0.5868,0
0.0,0.0,0.3778,0.0,0
427.19,1.0,0.3222,0.0,0
92.2,0.0,0.2556,0.5568,0
403.4,0.0,0.4333,0.0,0
309.08,2.0,0.5222,0.0,0
400.97,3.0,0.3611,0.0687,0
1293.74,1.0,0.1778,0.0,0
400.97,3.0,0.15,0.3888,0
427.19,0.0,0.2722,0.4136,0
309.08,0.0,0.4111,0.0,0
81.44,0.0,0.0722,0.0,0
309.08,1.0,0.6333,0.5942,0
309.08,1.0,0.3056,0.6639,0
207.6,1.0,0.5056,0.0,0
403.4,3.0,0.6389,0.5722,0
60.77,0.0,0.45,0.4201,0
388.67,1.0,0.2111,0.0778,0
774.43,0.0,0.2167,0.0,0
0.0,3.0,0.1167,0.0,0
60.77,0.0,0.4833,0.0,0
1750.85,0.0,0.0611,0.3769,0
309.08,0.0,0.0778,0.0,0
81.44,1.0,0.3222,0.1261,0
92.2,0.0,0.4167,0.3769,0
403.4,0.0,0.4333,0.0,0
405.05,1.0,0.2167,0.0,0
0.0,0.0,0.2611,0.2111,1
309.08,0.0,0.1833,0.1284,0
388.67,1.0,0.6444,0.4251,0
427.19,0.0,0.2167,0.0,0
207.6,2.0,0.5833,0.0,0
405.05,0.0,0.3722,0.0,0
309.08,2.0,0.3833,0.0,0
81.44,4.0,0.2389,0.0,0
92.2,0.0,0.2222,0.0,0
1750.85,0.0,0.65,0.0,0
1293.74,0.0,0.1778,0.0,0
388.67,0.0,0.1056,0.2054,0
309.08,0.0,0.3833,0.0,0
0.0,0.0,0.5333,0.0,0
207.6,2.0,0.7111,0.2402,0
427.19,2.0,0.6167,0.0,0
427.19,2.0,0.1722,0.0,0
0.0,2.0,0.5833,0.5868,1
765.29,0.0,0.2111,0.0,0
0.0,1.0,0.6222,0.3769,1
0.0,1.0,0.6222,0.0,0
0.0,0.0,0.15,0.3723,0
1750.85,2.0,0.0889,0.0,0
0.0,0.0,0.1444,0.0638,0
405.05,1.0,0.15,0.0684,0
60.77,2.0,0.2222,0.0,0
765.29,1.0,0.6389,0.0,0
774.43,0.0,0.5556,0.0,0
765.29,3.0,0.0667,0.0652,0
388.67,0.0,0.3389,0.0,0
60.77,1.0,0.4167,0.2111,1
427.19,0.0,0.0444,0.1244,0
595.1,3.0,0.1167,0.0,0
309.08,0.0,0.3722,0.0,0
60.77,1.0,0.7333,0.6005,1
0.0,0.0,0.2056,0.0,0
207.6,0.0,0.3111,0.0,0
105.25,0.0,2.5789,0.0,0
360.93,0.0,0.7895,0.0,0
568.92,2.0,0.8684,0.0,0
319.49,1.0,0.2105,0.5476,0
0.0,2.0,1.8947,0.6018,0
34.74,1.0,1.3684,0.0,0
0.0,1.0,0.5263,0.0,0
19.7,0.0,1.1842,0.0,0
19.7,0.0,1.8158,0.0,0
568.92,0.0,0.2895,0.0,0
196.6,2.0,1.3947,0.0,0
360.93,0.0,1.8947,0.0,0
105.25,1.0,0.7895,0.3835,1
319.49,1.0,0.8684,0.0,0
426.52,0.0,2.1579,0.0,0
568.92,1.0,0.2895,0.0,0
0.0,1.0,1.3421,0.0,0
360.93,0.0,0.2632,0.0,0
23.88,0.0,1.9737,0.0,0
34.74,0.0,2.2105,0.3802,0
196.6,0.0,1.0789,0.0,0
19.7,0.0,2.3947,0.0,0
105.25,0.0,1.9737,0.0,0
568.92,4.0,2.1316,0.0,0
566.68,0.0,3.1053,0.0,0
319.49,0.0,2.2105,0.0,0
34.74,4.0,0.5,0.3886,1
309.44,3.0,1.6579,0.0,0
956.7,1.0,2.6053,0.0,0
19.7,0.0,1.2105,0.0,0
360.93,2.0,1.1842,0.0,0
1417.09,3.0,0.2895,0.0,0
